,Unnamed: 0,GPS經度,GPS緯度,發生縣市名稱,肇因研判子類別名稱-主要,速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,risk
2215,86035,120.186116,22.982177,臺南市南區中華西路1段口健康路2,違反特定標誌(線)禁制,60,交岔路,交叉路口,行車管制號誌,medium
2216,86036,120.186116,22.982177,臺南市南區健康路段西側中華西路,違反號誌管制或指揮,60,交岔路,交叉路口,行車管制號誌,medium
2217,86037,120.186116,22.982177,臺南市南區中華西路段口健康路,不明原因肇事,50,交岔路,交叉路口,行車管制號誌,medium
2218,89972,120.190247,22.968046,臺南市南區金華路1段金華路口475巷弄號,迴轉未依規定,50,交岔路,交叉路口,無號誌,medium
2219,89974,120.190247,22.968046,臺南市南區金華路1101段口金華路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2220,89975,120.190247,22.968046,臺南市南區金華路1段金華路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,無號誌,medium
2221,89976,120.190247,22.968046,臺南市南區金華路129段口金華路,左轉彎未依規定,50,交岔路,交叉路口,無號誌,medium
2222,89977,120.190247,22.968046,臺南市南區金華路1段東側金華路1420,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2223,89978,120.190247,22.968046,臺南市南區金華路1段東側金華路129,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2224,89979,120.190247,22.968046,臺南市南區金華路1段475巷弄號口與金華路段巷弄口,逆向行駛,50,交岔路,交叉路口,無號誌,medium
2225,89980,120.190247,22.968046,臺南市南區金華路1段東側金華路1475,起步未注意其他車(人)安全,50,交岔路,交叉路口,無號誌,medium
2226,89981,120.190247,22.968046,臺南市南區金華路1503段口金華路1475,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2227,89982,120.190247,22.968046,臺南市南區金華路1段金華路口352巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2228,89983,120.190247,22.968046,臺南市南區金華路1段336號金華路,橫越道路不慎,50,交岔路,交叉路口,無號誌,medium
2229,89984,120.190247,22.968046,臺南市南區金華路1段巷弄號東側與金華路1段100巷弄口,違反號誌管制或指揮,40,交岔路,交叉路口,行車管制號誌,medium
2230,89985,120.190247,22.968046,臺南市南區金華路1段西側金華路1503,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
2231,89986,120.190247,22.968046,臺南市南區金華路1段金華路口484巷弄號,右轉彎未依規定,50,單路部分,路段,無號誌,medium
2232,89988,120.190247,22.968046,臺南市南區金華路1段北側金華路1154,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2233,89989,120.190247,22.968046,臺南市南區金華路148486段口金華路1484,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2234,89991,120.190247,22.968046,臺南市南區金華路1484段南側金華路1,未注意車前狀態,50,交岔路,路段,無號誌,medium
2235,89992,120.190247,22.968046,臺南市南區金華路1101段口金華路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2236,89993,120.190247,22.968046,臺南市南區金華路1段48499號金華路148499,未保持行車安全間隔,40,交岔路,交叉路口,無號誌,medium
2237,89994,120.190247,22.968046,臺南市南區金華路1段號金華路1154,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2238,89996,120.190247,22.968046,臺南市南區金華路段金華路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,無號誌,medium
2239,89998,120.190247,22.968046,臺南市南區金華路1段金華路口巷弄號,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2240,89999,120.190247,22.968046,臺南市南區金華路1段金華路口272巷弄號,未注意車前狀態,40,交岔路,交叉路口,無號誌,medium
2241,90000,120.190247,22.968046,臺南市南區金華路1段金華路口84巷弄號,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2242,90001,120.190247,22.968046,臺南市南區金華路1段金華路口巷弄號,橫越道路不慎,50,交岔路,交叉路口,無號誌,medium
2243,91927,120.19204,22.988118,臺南市南區永華路段號金華路,不明原因肇事,50,交岔路,交叉路口,行車管制號誌,medium
2244,91928,120.19204,22.988118,臺南市中西區金華路段號永華路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2245,91930,120.19204,22.988118,臺南市中西區金華路段西側永華路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2246,91934,120.19204,22.988118,臺南市中西區永華路段口金華路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2247,91935,120.19204,22.988118,臺南市中西區金華路段巷弄號口與永華路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2248,91936,120.19204,22.988118,臺南市南區金華路段東側永華路,變換車道或方向不當,50,單路部分,路段,無號誌,medium
2249,91939,120.19204,22.988118,臺南市南區金華路段永華路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2250,91940,120.19204,22.988118,臺南市南區金華路段附近永華路,違反特定標誌(線)禁制,50,單路部分,其他,無號誌,medium
2251,91941,120.19204,22.988118,臺南市中西區金華路3段口永華路1,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2252,91943,120.19204,22.988118,臺南市中西區金華路段巷弄號口與永華路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2253,91945,120.19204,22.988118,臺南市中西區金華路段巷弄號北側與永華路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2254,91946,120.19204,22.988118,臺南市南區金華路段巷弄號口與永華路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2255,91950,120.19204,22.988118,臺南市南區金華路段西側永華路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2256,91953,120.19204,22.988118,臺南市南區金華路段巷弄號東側與永華路段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2257,91956,120.19204,22.988118,臺南市中西區金華路段巷弄號口與永華路段巷弄口,未保持行車安全間隔,50,單路部分,路段,無號誌,medium
2258,91959,120.19204,22.988118,臺南市中西區金華路段永華路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2259,91962,120.19204,22.988118,臺南市南區金華路段附近永華路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2260,91963,120.19204,22.988118,臺南市中西區永華路段金華路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2261,91965,120.19204,22.988118,臺南市中西區永華路段金華路口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2262,91966,120.19204,22.988118,臺南市南區金華路段口永華路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2263,91967,120.19204,22.988118,臺南市南區金華路段號永華路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2264,91968,120.19204,22.988118,臺南市南區金華路段口永華路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2265,91969,120.19204,22.988118,臺南市中西區金華路段北側永華路,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,medium
2266,91970,120.19204,22.988118,臺南市南區金華路2段永華路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2267,91972,120.19204,22.988118,臺南市中西區金華路段號永華路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2268,91973,120.19204,22.988118,臺南市南區金華路段號永華路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2269,91975,120.19204,22.988118,臺南市中西區金華路段永華路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2270,91976,120.19204,22.988118,臺南市南區金華路段巷弄號口與永華路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2271,91977,120.19204,22.988118,臺南市南區永華路段金華路口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2272,91978,120.19204,22.988118,臺南市南區金華路段巷弄號口與永華路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2273,93852,120.193748,23.003521,臺南市中西區文賢路段巷弄號附近與西和路段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2274,93853,120.193748,23.003521,臺南市中西區西和路段文賢路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2275,93854,120.193748,23.003521,臺南市中西區文賢路段號西和路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2276,93855,120.193748,23.003521,臺南市中西區文賢路段口西和路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2277,93857,120.193748,23.003521,臺南市中西區西和路段文賢路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2278,93858,120.193748,23.003521,臺南市中西區西和路段西側文賢路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2279,93860,120.193748,23.003521,臺南市中西區文賢路段附近西和路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2280,93861,120.193748,23.003521,臺南市中西區西和路段北側文賢路,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌,medium
2281,93862,120.193748,23.003521,臺南市中西區文賢路段北側成功路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2282,93863,120.193748,23.003521,臺南市中西區文賢路段巷弄號口與西和路段巷弄口,未注意車前狀態,50,單路部分,路段,行車管制號誌,medium
2283,93864,120.193748,23.003521,臺南市中西區文賢路段口西和路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2284,93865,120.193748,23.003521,臺南市中西區文賢路段附近西和路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2285,93866,120.193748,23.003521,臺南市中西區文賢路段口西和路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2286,93867,120.193748,23.003521,臺南市中西區文賢路段西和路口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2287,93869,120.193748,23.003521,臺南市中西區文賢路段成功路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2288,93871,120.193748,23.003521,臺南市中西區文賢路段口西和路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2289,93873,120.193748,23.003521,臺南市中西區段口巷弄號西和路與文賢路口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2290,93874,120.193748,23.003521,臺南市中西區文賢路段西和路口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2291,93875,120.193748,23.003521,臺南市中西區文賢路段巷弄號口與西和路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2292,93876,120.193748,23.003521,臺南市中西區段口巷弄號西和路與文賢路口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2293,93877,120.193748,23.003521,臺南市中西區文賢路段西和路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2294,93878,120.193748,23.003521,臺南市中西區文賢路段口西和路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2295,93881,120.193748,23.003521,臺南市中西區文賢路段西側西和路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2296,93882,120.193748,23.003521,臺南市中西區西和路段號文賢路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2297,93884,120.193748,23.003521,臺南市中西區文賢路段口西和路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2298,93885,120.193748,23.003521,臺南市中西區段巷弄號西和路與文賢路口與段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2299,93886,120.193748,23.003521,臺南市中西區西和路段號文賢路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2300,93887,120.193748,23.003521,臺南市中西區西和路段北側文賢路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2301,93888,120.193748,23.003521,臺南市中西區文賢路段號西和路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2302,95475,120.195122,22.978147,臺南市南區夏林路段口新興路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2303,95476,120.195122,22.978147,臺南市南區夏林路段號新興路,違反號誌管制或指揮,50,交岔路,交叉路口,無號誌,medium
2304,95477,120.195122,22.978147,臺南市南區新興路段巷弄號南側與夏林路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2305,95478,120.195122,22.978147,臺南市南區夏林路段巷弄號西側與新興路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2306,95479,120.195122,22.978147,臺南市南區新興路段夏林路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2307,95480,120.195122,22.978147,臺南市南區夏林路段新興路口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2308,95481,120.195122,22.978147,臺南市南區新興路段號夏林路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2309,95482,120.195122,22.978147,臺南市南區夏林路段口新興路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2310,95483,120.195122,22.978147,臺南市南區夏林路段新興路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2311,95484,120.195122,22.978147,臺南市南區夏林路段巷弄號口與新興路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2312,95485,120.195122,22.978147,臺南市南區新興路段號夏林路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2313,95486,120.195122,22.978147,臺南市南區夏林路段號新興路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2314,95487,120.195122,22.978147,臺南市南區新興路段號夏林路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2315,95488,120.195122,22.978147,臺南市南區夏林路段號新興路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2316,95489,120.195122,22.978147,臺南市南區夏林路段新興路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2317,95490,120.195122,22.978147,臺南市南區夏林路段口新興路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2318,95491,120.195122,22.978147,臺南市南區夏林路段南側新興路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2319,95492,120.195122,22.978147,臺南市南區新興路段夏林路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2320,95493,120.195122,22.978147,臺南市南區夏林路段號新興路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2321,95494,120.195122,22.978147,臺南市南區夏林路段號新興路,橫越道路不慎,50,交岔路,交叉路口,行車管制號誌,medium
2322,95495,120.195122,22.978147,臺南市南區新興路段夏林路口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2323,95496,120.195122,22.978147,臺南市南區夏林路段東側新興路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2324,95497,120.195122,22.978147,臺南市南區新興路段夏林路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2325,95498,120.195122,22.978147,臺南市南區新興路段夏林路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2326,95499,120.195122,22.978147,臺南市南區夏林路段巷弄號東側與新興路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2327,95500,120.195122,22.978147,臺南市南區夏林路段巷弄號口與新興路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2328,95501,120.195122,22.978147,臺南市南區夏林路段巷弄號口與新興路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2329,95502,120.195122,22.978147,臺南市南區夏林路段巷弄號東側與新興路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2330,95503,120.195122,22.978147,臺南市南區夏林路段號新興路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2331,95504,120.195122,22.978147,臺南市南區夏林路段巷弄號口與新興路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2332,95505,120.195122,22.978147,臺南市南區夏林路段巷弄號口與新興路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2333,96414,120.195969,22.993207,臺南市中西區中正路段口海安路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2334,96416,120.195969,22.993207,臺南市中西區中正路段號海安路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2335,96417,120.195969,22.993207,臺南市中西區中正路段號海安路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2336,96418,120.195969,22.993207,臺南市中西區中正路段號海安路二段,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2337,96419,120.195969,22.993207,臺南市中西區海安路段南側中正路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2338,96420,120.195969,22.993207,臺南市中西區海安路段民生路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2339,96421,120.195969,22.993207,臺南市中西區海安路段號中正路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2340,96422,120.195969,22.993207,臺南市中西區中正路段口海安路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2341,96424,120.195969,22.993207,臺南市中西區海安路段口中正路,未依規定讓車,40,交岔路,交叉路口,行車管制號誌,medium
2342,96425,120.195969,22.993207,臺南市中西區中正路段號海安路2,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2343,96426,120.195969,22.993207,臺南市中西區中正路段巷弄號北側與海安路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2344,96427,120.195969,22.993207,臺南市中西區中正路段巷弄號東側與海安路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2345,96428,120.195969,22.993207,臺南市中西區中正路段巷弄號東側與海安路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2346,96429,120.195969,22.993207,臺南市中西區中正路段號海安路二段,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2347,96430,120.195969,22.993207,臺南市中西區中正路段口海安路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2348,96431,120.195969,22.993207,臺南市中西區中正路段南側海安路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2349,96432,120.195969,22.993207,臺南市中西區中正路段巷弄號口與海安路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2350,96433,120.195969,22.993207,臺南市中西區中正路段巷弄號北側與海安路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2351,96434,120.195969,22.993207,臺南市中西區海安路段巷弄號北側與中正路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2352,96435,120.195969,22.993207,臺南市中西區中正路段巷弄號南側與海安路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2353,96436,120.195969,22.993207,臺南市中西區中正路段海安路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2354,96437,120.195969,22.993207,臺南市中西區中正路段巷弄號北側與海安路段巷弄口,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌,medium
2355,96438,120.195969,22.993207,臺南市中西區海安路2段號中正路,未注意車前狀態,50,交岔路,路段,行車管制號誌,medium
2356,96439,120.195969,22.993207,臺南市中西區中正路段口海安路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2357,96441,120.195969,22.993207,臺南市中西區海安路2段號中正路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2358,96442,120.195969,22.993207,臺南市中西區中正路段西側海安路,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2359,96443,120.195969,22.993207,臺南市中西區海安路二段段巷弄號口與中正路段巷弄口,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2360,98172,120.197571,22.981492,臺南市南區健康路段號西門路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2361,98173,120.197571,22.981492,臺南市南區西門路段巷弄號口與健康路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2362,98178,120.197571,22.981492,臺南市南區健康路段附近西門路,尚未發現肇事因素,50,交岔路,交叉路口,無號誌,medium
2363,98184,120.197571,22.981492,臺南市中西區健康路段口西門路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2364,98185,120.197571,22.981492,臺南市南區西門路段巷弄號口與健康路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2365,98186,120.197571,22.981492,臺南市南區西門路段號健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2366,98187,120.197571,22.981492,臺南市中西區西門路段巷弄號東側與健康路段巷弄口,未注意車前狀態,50,交岔路,路段,行車管制號誌,medium
2367,98190,120.197571,22.981492,臺南市中西區西門路段口健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2368,98198,120.197571,22.981492,臺南市中西區西門路段附近健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2369,98199,120.197571,22.981492,臺南市南區西門路段附近健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2370,98202,120.197571,22.981492,臺南市南區西門路1段號健康路1,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2371,98203,120.197571,22.981492,臺南市南區西門路段口健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2372,98206,120.197571,22.981492,臺南市中西區健康路段口西門路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2373,98208,120.197571,22.981492,臺南市南區西門路段東側健康路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2374,98209,120.197571,22.981492,臺南市中西區西門路段北側健康路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2375,98210,120.197571,22.981492,臺南市南區西門路段巷弄號口與健康路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2376,98211,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2377,98212,120.197571,22.981492,臺南市南區西門路段巷弄號口與健康路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2378,98214,120.197571,22.981492,臺南市南區西門路1段健康路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2379,98216,120.197571,22.981492,臺南市南區西門路段號健康路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2380,98220,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2381,98221,120.197571,22.981492,臺南市南區西門路段口健康路,未依規定減速,50,交岔路,交叉路口,行車管制號誌,medium
2382,98224,120.197571,22.981492,臺南市中西區健康路段巷弄號口與西門路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2383,98226,120.197571,22.981492,臺南市中西區西門路段附近健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2384,98228,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2385,98230,120.197571,22.981492,臺南市南區西門路段巷弄號西側與健康路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2386,98231,120.197571,22.981492,臺南市南區西門路段附近健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2387,98234,120.197571,22.981492,臺南市中西區西門路一段段健康路口巷弄號,逆向行駛,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2388,98235,120.197571,22.981492,臺南市南區西門路段口健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2389,98241,120.197571,22.981492,臺南市中西區西門路段健康路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2390,98242,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2391,98243,120.197571,22.981492,臺南市南區西門路1段西側健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2392,98244,120.197571,22.981492,臺南市中西區健康路段西門路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2393,98245,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2394,98246,120.197571,22.981492,臺南市南區西門路段健康路口巷弄號,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2395,3489,120.203778,22.981386,臺南市中西區南門路段北側健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2396,3496,120.203778,22.981386,臺南市南區健康路段巷弄號口與南門路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2397,3497,120.203778,22.981386,臺南市南區健康路段南門路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2398,3502,120.203778,22.981386,臺南市南區南門路段口健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2399,3503,120.203778,22.981386,臺南市南區健康路1段號南門路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2400,3504,120.203778,22.981386,臺南市中西區南門路段號健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2401,3506,120.203778,22.981386,臺南市中西區南門路段口健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2402,3507,120.203778,22.981386,臺南市南區南門路段口健康路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2403,3508,120.203778,22.981386,臺南市南區南門路段號健康路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2404,3509,120.203778,22.981386,臺南市南區健康路段號南門路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2405,3510,120.203778,22.981386,臺南市南區健康路段號南門路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2406,3511,120.203778,22.981386,臺南市南區健康路段口南門路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,high
2407,3512,120.203778,22.981386,臺南市南區健康路段巷弄號口與南門路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2408,3513,120.203778,22.981386,臺南市中西區健康路1段東側南門路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
